,Date,User,Tweet
6969,2020-09-10 05:02:20+00:00,aparanjape,"Six months ago this week (March 9), #Pune and #Maharashtra got their first confirmed #COVID19 case.

How things changed in six months...

In six months, Pune district has gone past 2 lakh cases, and Maharashtra is nearing 10 lakh. Over 4,000 deaths in Pune. Over 20,000 in MH."
6970,2020-09-10 04:56:13+00:00,PaulGarnerWoof,"When Covid-19 symptoms recur with a cough or cold, people are terrified this is a new #Covid infection. Probably simply a relapse in #LongCovid  precipitated by separate illness? Needs rapid practical research now as winter approaches  @Dr2NisreenAlwan @drphilhammond"
6971,2020-09-10 04:52:45+00:00,vipul_parihar,"Today more than 95 thousand #corona cases have been reported in the country, but the media of our country is trying to divert attention by showing circus to the people of the country ... लानत है😡😡 

#COVID
#COVID19India 
@rohini_sgh 
@jayakaushik123 
@PulkitSamrat 
@LambaAlka"
6972,2020-09-10 04:43:58+00:00,princess_kim_k,"⭐️⭐️RESISTER FOLLOW BACK PARTY!⭐️⭐️ DON’T FORGET🌼

It’s time to get yourself on 

Thursday’s   SHoutout ! 
Let me know if ur 5k👇
LIKE
RETWEET
COMMENT
#FBRPARTYTIME #TrumpKnew #TrumpTapes #TrumpLiedPeopleDied #coronavirus #thursdayvibes #ThursdayThoughts #ThursdayMotivation"
6973,2020-09-10 04:42:32+00:00,bunsenbernerbmd,"Bleach can kill #COVID19 
But so can fire.
And Lava.
Prolly liquid nitrogen.
Full on DNA warping UVC light sorta works at levels too dangerous to think of.

Also Soap."
6974,2020-09-10 04:42:09+00:00,BenFrankBrian,"If you aren't following @JonathanBurdick you are missing some of the most insightful and thoughtful writing on a wide variety of topics that impact #EriePA and the country at large. 

Said another way, FOLLOW @JonathanBurdick! 

@ErieReader @JeffersonErie #COVID19"
6975,2020-09-10 04:39:08+00:00,TOICitiesNews,"#BREAKING | Record single-day spike of 95,735 infections, 1,172 new fatalities pushes India's #Covid19 caseload to 44,65,863, death toll to 75,062; active cases stand at 9,19,018, while 34,71,783 people have recovered reports PTI quoting Union health ministry
#CoronavirusOutbreak"
6976,2020-09-10 04:32:37+00:00,ArunodayM,"A story in numbers. India in the last 24 hours: 95,735 new cases. 1,172 Deaths (biggest one day rise) Total cases in #India 4,465,000 #COVID19"
6977,2020-09-10 04:28:00+00:00,JohnathanPerk,"Tens of thousands of people packed themselves into #MAGA rallies AFTER Donald Trump admitted to Bob Woodward [on tape] that he knew #COVID19 was deadly, transmitted “through the air,” and very dangerous even to children. Yet, he has said kids are “immune” at those very rallies."
6978,2020-09-10 04:19:33+00:00,preetiddahiya,"Single day spike of 95,735 new #covid cases in India in the last 24 hours... 
अगली बार एक लाख के पर... 
#covidIndia #InOtherNews"
6979,2020-09-10 04:19:23+00:00,AmanKayamHai_,"1172 deaths, 95735 cases in 24 hours

#COVID19 🦠"
6980,2020-09-10 04:19:07+00:00,vivekarora211,"Nearly 6 months into the #COVID19 #pandemic the only group of people still worried about is the #doctors .
Others too tired to be scared?"
6981,2020-09-10 04:14:43+00:00,sri50,"#COVID19 #India Highest single-day spike of 95,735 new cases &amp; 1,172 deaths reported in the last 24 hours! 

Total Cases now cross 44 lakhs.

Active cases 919018
Discharged  3471784 
Deaths till now 75062"
6982,2020-09-10 04:14:36+00:00,WhittallClive,"Anybody else thinking that the  #RuleOfSix is just a weapon to close down protest groups? If it hadn't been for #lockdown, the streets around #Parliament would have been swarming all summer. Close down the pubs if you're serious about containing #coronavirus! #BorisTheLiar"
6983,2020-09-10 03:26:16+00:00,NHJennifer,"Searching for all those GOP leaders condemning @realDonaldTrump for lying to the American people about the deadly #COVID19 and allowing the deaths of 192,000 Americans.

Can't find a single one.

#TrumpVirus 
#HeKnew 
#AmericaOrTrump 

@RsAndIs4Biden 
@ProjectLincoln"
6984,2020-09-10 03:20:03+00:00,WhyNot_RESISTS,"CNN: Trump admits that he downplayed the virus

MSNBC: Trump knew how deathly was the virus

FOX: Lindsey Graham is to blame for the interview where Trumps said horrible things that we'll not address.

#TrumpKnew #ResignNowTrump #PenceKnew #ArrestHimNow #HeKnew #COVID19"
6985,2020-09-10 03:18:39+00:00,VJShordee444,"Does anyone think Bob Woodward’s book/tapes could end  @realDonaldTrump? If trump knew about #COVID19, so did Pence @VP. This has to be the end of trump."
6986,2020-09-10 03:17:39+00:00,princess_kim_k,"⭐️⭐️RESISTER FOLLOW BACK PARTY!⭐️⭐️🎉🎉

It’s time to get yourself on 

👉Thursday’s   SHoutout ! 👈 
Let me know if ur 5k👇
LIKE
RETWEET
COMMENT
#FBRPARTYTIME #TrumpTapes #Thirstythursday #PenceKnew #coronavirus #thursdayvibes #DramaWentGold #TrumpLiesPeopleDie"
6987,2020-09-10 03:14:59+00:00,Manny_Funes,"If you are a Trump supporter 
Really, stop and think about it for a second 
@realDonaldTrump didn't give a damn about putting your life in danger 
At those Trump's Rallies when he knew the #Covid19 was a deadly virus 
 
Why are you ok with this man lying to you?"
6988,2020-09-10 03:12:19+00:00,IDLIVA,"Now that the #LiarInChief has admitted that #COVID19 is some serious 💩, do we shutdown for 6 weeks &amp; get up a National test/track &amp; trace program started during that time?...Why not?🤷🏾‍♂️ #TrumpDeathToll192K #BidenHarris2020"
6989,2020-09-10 03:11:04+00:00,kelly2277,"💥BOOM💥O'Brien told Trump: #coronavirus would be the biggest national security threat he would face during his presidency. Trump heard: #coronavirus will be the biggest threat to your presidency. After that, he decided to underplay it..."
6990,2020-09-10 03:00:39+00:00,Allen_Clifton,"Yes, @realDonaldTrump, the guy whose campaign is claiming America will be destroyed, streets set on fire, suburbs reduced to ghettos and criminals will roam free if he isn’t re-elected is claiming he lied about the threat of #COVID because he didn’t want to spread fear and panic."
6991,2020-09-10 02:57:25+00:00,GowharGeelani,"On September 9, #India reported *95,529* new cases of #coronavirus and *1168* related deaths. Since March 24, this is the biggest-ever single day spike in #COVID19 infection curve and biggest single day death toll.

Total cases: 44,62,965 [44 lakh+]
Active: 9,18,185
Deaths: 1,168"
6992,2020-09-10 02:55:58+00:00,airnewsalerts,Madhya Pradesh: #Covid recovery rate improves to 76%. Fatality rate declines to 1.4% from 2.4%.
6993,2020-09-10 02:52:14+00:00,ChrisBohjalian,"I rarely change anyone’s minds on Twitter. But ON TAPE on February 7, @realDonaldTrump said he knew #COVID19 was deadly AND transmitted via breath. But he waited four months to encourage masks. How many Americans died because of that decision? He wasn’t being “calm.” He was inept"
6994,2020-09-10 02:50:09+00:00,charles_gaba,"Meanwhile, another 1,200 Americans died of the #TrumpVirus today, and 35,000 more tested positive for it.

By Friday night, 2% of the U.S. population will have tested positive...1 in 50 Americans.

Within a week, 200,000 Americans will have died of #COVID19.

#TrumpKnewVoteBlue"
6995,2020-09-10 02:47:08+00:00,ClassVengeance,"The US has 4% of the World population, and 25% of it's #COVID19 cases. Neither mainstream candidate is saying how they intend to tackle it. This is a disaster. Capitalism is murder."
6996,2020-09-10 02:45:22+00:00,sjdemas,Old enough to remember everyone pretending to be horrified when Gov. Whitmer said Trump was botching the #COVID19 response by withholding help to our state. May be time to revisit a lot of reporting in light of his Woodward admissions.
6997,2020-09-10 02:41:23+00:00,Terrytoo69,"Like water dripping on a stone, media nitpicking and tear-jerker stories are slowly eroding trust in Qld and Victorian  fights against #Covid. For what purpose? A bit of chest-beating?"
6998,2020-09-10 02:29:41+00:00,electroboyusa,"If you're a #Republican and you're reading this, Trump purposely deceived Americans about #COVID

So if you, friends or loved ones became ill, you just have to listen to his voice on the audio tapes. If you lost a friend or loved one, my condolences.

But you can't trust a liar."
6999,2020-09-10 02:24:42+00:00,lesstenny,Damned if you do and you're damned if you don't. Welcome to Murdoch press Labor state premiers.. Libs you get a free pass again.   #COVID19     #auspol
7000,2020-09-10 02:23:38+00:00,WhyNot_RESISTS,"Can We the people sue Trump for negligence that lead to the deaths of 190,000 Americans?

#TrumpTapes #TrumpKnew #COVID19"
7001,2020-09-10 02:14:09+00:00,medic6423,"I personally have lost 1 person to #coronavirus I am sitting here SHAKING WITH ANGER! Knowing Trump INTENTIONALLY hid the dangers of covid. I am OUTRAGED I WANT HIS RESIGNATION NOW!!
@SenateGOP"
7002,2020-09-10 02:10:23+00:00,abbeyclements,"Hybrid teachers are doing 2 jobs simultaneously-5 Google Meets/day for 1/2 our classes &amp; the other half in person &amp; mask &amp; hand-washing breaks &amp; oh, teaching! #TrumpKnew the impact of #COVID19 &amp; is responsible for deaths, illnesses &amp; schools not able to fully open safely. SHAME!"
7003,2020-09-10 02:09:09+00:00,UMassWalker,"If your Uni has a #COVID asymptomatic testing center are it’s staff paid or are nursing faculty expected to “volunteer” and supervise clinical students there for free &amp; on top of other responsibilities that haven’t been reduced or removed?

Asking for a friend."
7004,2020-09-10 02:07:22+00:00,JohnathanPerk,"Donald J. Trump knowingly allowed #COVID19 to kill nearly 200k Americans.

Even the most lowercase c conservative among you no longer need to surmise or opine.

We have proof. Trump purposely downplayed the pandemic’s severity, “playing it down,” as he put it.

Vote accordingly."
7005,2020-09-10 02:07:21+00:00,Joel_Agius1,"Dan Andrews keeps claiming that the advice isn't necessarily what makes the rules.

This guy has been justifying all his decisions based on ""health advice"".

#auspol #vicpol #springst #COVID19"
7006,2020-09-10 02:06:19+00:00,krushowy,"NEW: @tdsb will have a ""health screening"" app for students to do daily self-assessment for #COVID19 symptoms before going to school. #tdsb #onted"
7007,2020-09-10 02:05:58+00:00,adriandix,"Our health care professionals have done extraordinary things in past mths. But so have the ppl of BC. Success means we all have to con't to be all-in in our effort to fight #COVID19.

This plan is a plan for the health system, but really, it's a plan for all of us. I'm very proud"
7008,2020-09-10 02:00:18+00:00,unwomenchief,"At least 152 countries have put in place a fiscal response to #COVID19, but very few of them are designed with a gender lens &amp; so are missing a vital opportunity. 

Pleased to have joined today’s virtual event with @ADB_HQ to discuss why we need a gendered response to the crisis."
7009,2020-09-10 01:49:41+00:00,PadreInAtlanta,"In the 1980s I was pastor of a parish that was hard hit by AIDS. I visited &amp; anointed many young people who later died, officiated at the funerals often shunned by family. What angered me was that Reagan wouldn’t ever mention the disease. Now Trump says he downplayed #COVID19.🤬"
7010,2020-09-10 01:49:40+00:00,suzlette333,"Who is this CONservative fair haired reporter with the sarcastic tone who doesn't seem to realise we have a worldwide pandemic? Apparently the #curfew &amp; rules is for fun. 

#ThisisNotJournalism #IStandWithDanAndrews #covid19 #MurdochCostelloStokes #MurdochManureMachine #springst"
7011,2020-09-10 01:47:05+00:00,Swatipedia,"We are facing one of the worst pandemics in world history and the entire annual budget for the World Health Organization ($4.5B) is less than Stanford Hospital's annual budget ($6.5B). 

#COVID19"
7012,2020-09-10 01:46:59+00:00,AndyOstroy,"As expected, @realDonaldTrump's on @seanhannity right now spankin' the monkey while #Hannity rubs his nuts.... #TrumpKnew #Woodward #Covid19 #coronavirus"
7013,2020-09-10 01:45:32+00:00,ellymelly,"Remember when we thought it was dystopian to be policed by dog robots in parks?

Oh, how young we were at the beginning of 2020.

#covid19 #covid_19 #aupsol #vicpol #danistan"
7014,2020-09-10 01:45:18+00:00,taradublinrocks,"Trump told @realBobWoodward on Feb 7th that #COVID19 is more deadly than the flu, then he went out in public &amp; said it wasn’t more deadly than the flu, so why didn’t #BobWoodward speak out then? 🤬 #TrumpKnewAndDidNothing #TrumpKnew"
